ticket_id,customer_id,interaction_type,issue_type,status,created_at,resolved_at,agent_id,satisfaction_score,transcript_text,source_system,ingestion_timestamp
TICKET_000134,CUST_0038,Call,Account Issue,Resolved,2025-09-30 22:12:41,2025-10-10 22:12:41,AGENT_651,3,Billing inquiry regarding recent charges. Explained pricing structure.,Zendesk,2025-10-21 22:12:41
TICKET_000135,CUST_0038,Call,Technical Support,Resolved,2025-06-19 22:12:41,2025-06-28 22:12:41,AGENT_155,4,Customer reported issue with login functionality. Provided troubleshooting steps.,Intercom,2025-10-21 22:12:41
TICKET_000136,CUST_0038,Call,Billing Inquiry,Resolved,2025-08-20 22:12:41,2025-08-30 22:12:41,AGENT_379,3,Account access problem. Reset password and verified account status.,LiveChat,2025-10-21 22:12:41
TICKET_000137,CUST_0038,Email,Account Issue,Resolved,2025-07-03 22:12:41,2025-07-07 22:12:41,AGENT_506,4,Technical support for integration issues. Provided API documentation.,Support_System,2025-10-21 22:12:41
TICKET_000138,CUST_0038,Call,Technical Support,Resolved,2025-07-31 22:12:41,2025-08-05 22:12:41,AGENT_927,5,Feature request for additional reporting capabilities. Escalated to product team.,Support_System,2025-10-21 22:12:41
TICKET_000139,CUST_0039,Self-service,Feature Request,Resolved,2025-07-17 22:12:41,2025-07-30 22:12:41,AGENT_646,4,Technical support for integration issues. Provided API documentation.,Zendesk,2025-10-21 22:12:41
TICKET_000140,CUST_0039,Email,Bug Report,Resolved,2025-05-29 22:12:41,2025-06-05 22:12:41,AGENT_225,4,Billing inquiry regarding recent charges. Explained pricing structure.,Intercom,2025-10-21 22:12:41
TICKET_000141,CUST_0039,Call,Billing Inquiry,In Progress,2025-08-19 22:12:41,,AGENT_931,2,Feature request for additional reporting capabilities. Escalated to product team.,Support_System,2025-10-21 22:12:41
TICKET_000142,CUST_0039,Self-service,Bug Report,Resolved,2025-04-28 22:12:41,2025-04-30 22:12:41,AGENT_973,4,Account access problem. Reset password and verified account status.,Zendesk,2025-10-21 22:12:41
TICKET_000143,CUST_0039,Call,Account Issue,Resolved,2025-08-01 22:12:41,2025-08-05 22:12:41,AGENT_157,4,Account access problem. Reset password and verified account status.,Zendesk,2025-10-21 22:12:41
TICKET_000144,CUST_0039,Self-service,Billing Inquiry,Resolved,2025-10-14 22:12:41,2025-10-28 22:12:41,AGENT_687,4,Billing inquiry regarding recent charges. Explained pricing structure.,Intercom,2025-10-21 22:12:41
TICKET_000145,CUST_0039,Chat,Bug Report,Resolved,2025-05-04 22:12:41,2025-05-13 22:12:41,AGENT_696,4,Billing inquiry regarding recent charges. Explained pricing structure.,LiveChat,2025-10-21 22:12:41
TICKET_000146,CUST_0039,Email,Bug Report,Resolved,2025-06-19 22:12:41,2025-07-01 22:12:41,AGENT_580,4,Customer reported issue with login functionality. Provided troubleshooting steps.,LiveChat,2025-10-21 22:12:41
TICKET_000147,CUST_0039,Chat,Feature Request,Resolved,2025-05-30 22:12:41,2025-05-31 22:12:41,AGENT_473,5,Feature request for additional reporting capabilities. Escalated to product team.,Intercom,2025-10-21 22:12:41
TICKET_000148,CUST_0041,Email,Technical Support,Resolved,2025-05-14 22:12:41,2025-05-22 22:12:41,AGENT_272,4,Feature request for additional reporting capabilities. Escalated to product team.,Intercom,2025-10-21 22:12:41
TICKET_000149,CUST_0041,Chat,Account Issue,Resolved,2025-10-08 22:12:41,2025-10-11 22:12:41,AGENT_297,5,Customer reported issue with login functionality. Provided troubleshooting steps.,Support_System,2025-10-21 22:12:41
TICKET_000150,CUST_0041,Self-service,Technical Support,In Progress,2025-05-30 22:12:41,,AGENT_663,2,Billing inquiry regarding recent charges. Explained pricing structure.,Zendesk,2025-10-21 22:12:41
TICKET_000151,CUST_0041,Email,Bug Report,Resolved,2025-08-25 22:12:41,2025-09-05 22:12:41,AGENT_151,5,Billing inquiry regarding recent charges. Explained pricing structure.,Intercom,2025-10-21 22:12:41
TICKET_000152,CUST_0041,Email,Account Issue,Resolved,2025-10-01 22:12:41,2025-10-08 22:12:41,AGENT_484,5,Billing inquiry regarding recent charges. Explained pricing structure.,Intercom,2025-10-21 22:12:41
TICKET_000153,CUST_0042,Chat,Bug Report,Resolved,2025-06-25 22:12:41,2025-07-01 22:12:41,AGENT_734,5,Technical support for integration issues. Provided API documentation.,Zendesk,2025-10-21 22:12:41
TICKET_000154,CUST_0042,Self-service,Bug Report,Resolved,2025-07-13 22:12:41,2025-07-17 22:12:41,AGENT_948,4,Technical support for integration issues. Provided API documentation.,Support_System,2025-10-21 22:12:41
TICKET_000155,CUST_0042,Email,Feature Request,Resolved,2025-09-25 22:12:41,2025-10-01 22:12:41,AGENT_167,4,Technical support for integration issues. Provided API documentation.,Support_System,2025-10-21 22:12:41
TICKET_000156,CUST_0043,Chat,Technical Support,Resolved,2025-10-11 22:12:41,2025-10-23 22:12:41,AGENT_776,4,Account access problem. Reset password and verified account status.,LiveChat,2025-10-21 22:12:41
TICKET_000157,CUST_0043,Chat,Billing Inquiry,Resolved,2025-08-02 22:12:41,2025-08-08 22:12:41,AGENT_907,4,Account access problem. Reset password and verified account status.,Support_System,2025-10-21 22:12:41
TICKET_000158,CUST_0043,Chat,Feature Request,Resolved,2025-07-20 22:12:41,2025-07-21 22:12:41,AGENT_139,3,Customer reported issue with login functionality. Provided troubleshooting steps.,Zendesk,2025-10-21 22:12:41
TICKET_000159,CUST_0043,Self-service,Billing Inquiry,Resolved,2025-08-02 22:12:41,2025-08-15 22:12:41,AGENT_782,4,Customer reported issue with login functionality. Provided troubleshooting steps.,Support_System,2025-10-21 22:12:41
TICKET_000160,CUST_0043,Chat,Feature Request,In Progress,2025-06-18 22:12:41,,AGENT_693,3,Technical support for integration issues. Provided API documentation.,LiveChat,2025-10-21 22:12:41
TICKET_000161,CUST_0043,Chat,Account Issue,Resolved,2025-07-23 22:12:41,2025-07-30 22:12:41,AGENT_378,5,Technical support for integration issues. Provided API documentation.,LiveChat,2025-10-21 22:12:41
TICKET_000162,CUST_0043,Email,Bug Report,Resolved,2025-09-26 22:12:41,2025-09-30 22:12:41,AGENT_169,4,Technical support for integration issues. Provided API documentation.,Support_System,2025-10-21 22:12:41
TICKET_000163,CUST_0043,Email,Billing Inquiry,Resolved,2025-04-27 22:12:41,2025-05-11 22:12:41,AGENT_336,4,Technical support for integration issues. Provided API documentation.,Support_System,2025-10-21 22:12:41
TICKET_000164,CUST_0044,Self-service,Billing Inquiry,Resolved,2025-05-27 22:12:41,2025-06-04 22:12:41,AGENT_485,5,Customer reported issue with login functionality. Provided troubleshooting steps.,Zendesk,2025-10-21 22:12:41
TICKET_000165,CUST_0044,Chat,Billing Inquiry,Open,2025-10-21 22:12:41,,AGENT_635,3,Customer reported issue with login functionality. Provided troubleshooting steps.,LiveChat,2025-10-21 22:12:41
TICKET_000166,CUST_0044,Self-service,Bug Report,Resolved,2025-06-11 22:12:41,2025-06-14 22:12:41,AGENT_230,5,Feature request for additional reporting capabilities. Escalated to product team.,Support_System,2025-10-21 22:12:41
TICKET_000167,CUST_0045,Email,Feature Request,Resolved,2025-06-01 22:12:41,2025-06-09 22:12:41,AGENT_952,5,Account access problem. Reset password and verified account status.,Support_System,2025-10-21 22:12:41
TICKET_000168,CUST_0046,Self-service,Bug Report,Resolved,2025-10-14 22:12:41,2025-10-23 22:12:41,AGENT_273,5,Technical support for integration issues. Provided API documentation.,Zendesk,2025-10-21 22:12:41
TICKET_000169,CUST_0047,Chat,Bug Report,Resolved,2025-10-17 22:12:41,2025-10-22 22:12:41,AGENT_821,5,Billing inquiry regarding recent charges. Explained pricing structure.,Intercom,2025-10-21 22:12:41
TICKET_000170,CUST_0047,Chat,Feature Request,Resolved,2025-10-12 22:12:41,2025-10-15 22:12:41,AGENT_816,4,Technical support for integration issues. Provided API documentation.,LiveChat,2025-10-21 22:12:41
TICKET_000171,CUST_0047,Call,Billing Inquiry,Resolved,2025-09-06 22:12:41,2025-09-19 22:12:41,AGENT_225,3,Technical support for integration issues. Provided API documentation.,LiveChat,2025-10-21 22:12:41
TICKET_000172,CUST_0047,Self-service,Feature Request,Resolved,2025-05-28 22:12:41,2025-05-31 22:12:41,AGENT_337,3,Technical support for integration issues. Provided API documentation.,Intercom,2025-10-21 22:12:41
TICKET_000173,CUST_0047,Self-service,Feature Request,Resolved,2025-04-29 22:12:41,2025-05-03 22:12:41,AGENT_367,5,Account access problem. Reset password and verified account status.,Zendesk,2025-10-21 22:12:41
TICKET_000174,CUST_0047,Email,Bug Report,Open,2025-09-30 22:12:41,,AGENT_321,2,Account access problem. Reset password and verified account status.,Support_System,2025-10-21 22:12:41
TICKET_000175,CUST_0047,Chat,Feature Request,Resolved,2025-05-05 22:12:41,2025-05-19 22:12:41,AGENT_630,3,Feature request for additional reporting capabilities. Escalated to product team.,Zendesk,2025-10-21 22:12:41
TICKET_000176,CUST_0048,Chat,Billing Inquiry,Resolved,2025-07-01 22:12:41,2025-07-08 22:12:41,AGENT_329,5,Customer reported issue with login functionality. Provided troubleshooting steps.,LiveChat,2025-10-21 22:12:41
TICKET_000177,CUST_0048,Self-service,Account Issue,Resolved,2025-09-08 22:12:41,2025-09-22 22:12:41,AGENT_443,5,Feature request for additional reporting capabilities. Escalated to product team.,Intercom,2025-10-21 22:12:41
TICKET_000178,CUST_0049,Call,Technical Support,Resolved,2025-10-07 22:12:41,2025-10-08 22:12:41,AGENT_104,5,Billing inquiry regarding recent charges. Explained pricing structure.,Intercom,2025-10-21 22:12:41
TICKET_000179,CUST_0049,Chat,Billing Inquiry,Resolved,2025-08-20 22:12:41,2025-08-31 22:12:41,AGENT_268,5,Account access problem. Reset password and verified account status.,Zendesk,2025-10-21 22:12:41
TICKET_000180,CUST_0049,Email,Billing Inquiry,Resolved,2025-08-03 22:12:41,2025-08-07 22:12:41,AGENT_430,3,Technical support for integration issues. Provided API documentation.,Intercom,2025-10-21 22:12:41
TICKET_000181,CUST_0049,Email,Billing Inquiry,Resolved,2025-07-28 22:12:41,2025-08-01 22:12:41,AGENT_776,4,Account access problem. Reset password and verified account status.,Intercom,2025-10-21 22:12:41
TICKET_000182,CUST_0049,Email,Technical Support,Resolved,2025-05-19 22:12:41,2025-05-30 22:12:41,AGENT_416,4,Billing inquiry regarding recent charges. Explained pricing structure.,Intercom,2025-10-21 22:12:41
TICKET_000183,CUST_0049,Call,Technical Support,Open,2025-08-31 22:12:41,,AGENT_193,2,Customer reported issue with login functionality. Provided troubleshooting steps.,Zendesk,2025-10-21 22:12:41
TICKET_000184,CUST_0050,Chat,Technical Support,Resolved,2025-08-16 22:12:41,2025-08-28 22:12:41,AGENT_101,3,Technical support for integration issues. Provided API documentation.,LiveChat,2025-10-21 22:12:41
TICKET_000185,CUST_0050,Self-service,Account Issue,Resolved,2025-09-22 22:12:41,2025-09-27 22:12:41,AGENT_382,4,Technical support for integration issues. Provided API documentation.,Support_System,2025-10-21 22:12:41
TICKET_000186,CUST_0050,Email,Billing Inquiry,Resolved,2025-04-29 22:12:41,2025-05-01 22:12:41,AGENT_355,4,Account access problem. Reset password and verified account status.,Zendesk,2025-10-21 22:12:41
TICKET_000187,CUST_0050,Call,Billing Inquiry,Resolved,2025-05-11 22:12:41,2025-05-16 22:12:41,AGENT_150,4,Account access problem. Reset password and verified account status.,Intercom,2025-10-21 22:12:41
TICKET_000188,CUST_0050,Self-service,Account Issue,Resolved,2025-04-29 22:12:41,2025-05-04 22:12:41,AGENT_495,4,Feature request for additional reporting capabilities. Escalated to product team.,Support_System,2025-10-21 22:12:41
TICKET_000189,CUST_0050,Self-service,Billing Inquiry,Resolved,2025-09-01 22:12:41,2025-09-13 22:12:41,AGENT_161,3,Customer reported issue with login functionality. Provided troubleshooting steps.,Zendesk,2025-10-21 22:12:41
TICKET_000190,CUST_0050,Email,Billing Inquiry,Resolved,2025-10-16 22:12:41,2025-10-26 22:12:41,AGENT_159,4,Customer reported issue with login functionality. Provided troubleshooting steps.,Zendesk,2025-10-21 22:12:41
TICKET_000191,CUST_0050,Self-service,Bug Report,Resolved,2025-06-25 22:12:41,2025-06-26 22:12:41,AGENT_489,3,Account access problem. Reset password and verified account status.,Intercom,2025-10-21 22:12:41
TICKET_000192,CUST_0051,Chat,Bug Report,Resolved,2025-08-21 22:12:41,2025-08-29 22:12:41,AGENT_701,5,Technical support for integration issues. Provided API documentation.,Support_System,2025-10-21 22:12:41
TICKET_000193,CUST_0051,Call,Bug Report,Resolved,2025-06-09 22:12:41,2025-06-16 22:12:41,AGENT_179,4,Technical support for integration issues. Provided API documentation.,LiveChat,2025-10-21 22:12:41
TICKET_000194,CUST_0051,Call,Billing Inquiry,Resolved,2025-10-06 22:12:41,2025-10-10 22:12:41,AGENT_541,5,Account access problem. Reset password and verified account status.,LiveChat,2025-10-21 22:12:41
TICKET_000195,CUST_0052,Chat,Technical Support,Resolved,2025-09-28 22:12:41,2025-10-07 22:12:41,AGENT_886,4,Account access problem. Reset password and verified account status.,Support_System,2025-10-21 22:12:41
TICKET_000196,CUST_0053,Self-service,Technical Support,Resolved,2025-08-13 22:12:41,2025-08-27 22:12:41,AGENT_920,3,Billing inquiry regarding recent charges. Explained pricing structure.,LiveChat,2025-10-21 22:12:41
TICKET_000197,CUST_0053,Call,Technical Support,Resolved,2025-09-10 22:12:41,2025-09-14 22:12:41,AGENT_278,4,Technical support for integration issues. Provided API documentation.,Support_System,2025-10-21 22:12:41
TICKET_000198,CUST_0053,Email,Bug Report,Resolved,2025-10-21 22:12:41,2025-10-30 22:12:41,AGENT_778,5,Feature request for additional reporting capabilities. Escalated to product team.,LiveChat,2025-10-21 22:12:41
TICKET_000199,CUST_0054,Self-service,Account Issue,Resolved,2025-10-13 22:12:41,2025-10-17 22:12:41,AGENT_619,4,Customer reported issue with login functionality. Provided troubleshooting steps.,LiveChat,2025-10-21 22:12:41
TICKET_000200,CUST_0054,Call,Billing Inquiry,In Progress,2025-10-19 22:12:41,,AGENT_373,2,Customer reported issue with login functionality. Provided troubleshooting steps.,Zendesk,2025-10-21 22:12:41
TICKET_000201,CUST_0054,Email,Bug Report,Resolved,2025-05-10 22:12:41,2025-05-16 22:12:41,AGENT_576,5,Technical support for integration issues. Provided API documentation.,Intercom,2025-10-21 22:12:41
TICKET_000202,CUST_0054,Email,Billing Inquiry,Resolved,2025-06-02 22:12:41,2025-06-12 22:12:41,AGENT_408,5,Customer reported issue with login functionality. Provided troubleshooting steps.,Zendesk,2025-10-21 22:12:41
TICKET_000203,CUST_0054,Email,Feature Request,Resolved,2025-06-23 22:12:41,2025-06-27 22:12:41,AGENT_879,5,Customer reported issue with login functionality. Provided troubleshooting steps.,LiveChat,2025-10-21 22:12:41
TICKET_000204,CUST_0055,Call,Billing Inquiry,Resolved,2025-05-06 22:12:41,2025-05-07 22:12:41,AGENT_533,5,Feature request for additional reporting capabilities. Escalated to product team.,Support_System,2025-10-21 22:12:41
TICKET_000205,CUST_0055,Chat,Billing Inquiry,Resolved,2025-07-04 22:12:41,2025-07-09 22:12:41,AGENT_955,4,Technical support for integration issues. Provided API documentation.,Zendesk,2025-10-21 22:12:41
TICKET_000206,CUST_0055,Self-service,Bug Report,Resolved,2025-09-30 22:12:41,2025-10-13 22:12:41,AGENT_858,5,Billing inquiry regarding recent charges. Explained pricing structure.,Support_System,2025-10-21 22:12:41
TICKET_000207,CUST_0055,Self-service,Technical Support,Resolved,2025-08-26 22:12:41,2025-08-30 22:12:41,AGENT_492,5,Billing inquiry regarding recent charges. Explained pricing structure.,Intercom,2025-10-21 22:12:41
TICKET_000208,CUST_0055,Call,Bug Report,Resolved,2025-07-23 22:12:41,2025-07-30 22:12:41,AGENT_897,5,Feature request for additional reporting capabilities. Escalated to product team.,Intercom,2025-10-21 22:12:41
TICKET_000209,CUST_0056,Call,Billing Inquiry,Resolved,2025-07-29 22:12:41,2025-08-01 22:12:41,AGENT_400,5,Feature request for additional reporting capabilities. Escalated to product team.,Intercom,2025-10-21 22:12:41
TICKET_000210,CUST_0056,Chat,Feature Request,Resolved,2025-07-06 22:12:41,2025-07-15 22:12:41,AGENT_229,5,Account access problem. Reset password and verified account status.,Intercom,2025-10-21 22:12:41
TICKET_000211,CUST_0056,Self-service,Technical Support,Resolved,2025-08-20 22:12:41,2025-08-21 22:12:41,AGENT_533,5,Billing inquiry regarding recent charges. Explained pricing structure.,Support_System,2025-10-21 22:12:41
TICKET_000212,CUST_0056,Email,Technical Support,Resolved,2025-07-14 22:12:41,2025-07-26 22:12:41,AGENT_542,5,Technical support for integration issues. Provided API documentation.,LiveChat,2025-10-21 22:12:41
TICKET_000213,CUST_0056,Email,Account Issue,Resolved,2025-08-06 22:12:41,2025-08-09 22:12:41,AGENT_401,5,Billing inquiry regarding recent charges. Explained pricing structure.,Zendesk,2025-10-21 22:12:41
TICKET_000214,CUST_0057,Call,Account Issue,Resolved,2025-10-11 22:12:41,2025-10-23 22:12:41,AGENT_872,3,Feature request for additional reporting capabilities. Escalated to product team.,Intercom,2025-10-21 22:12:41
TICKET_000215,CUST_0057,Chat,Bug Report,Resolved,2025-05-23 22:12:41,2025-06-06 22:12:41,AGENT_834,4,Account access problem. Reset password and verified account status.,Zendesk,2025-10-21 22:12:41
