transaction_id,customer_id,transaction_date,amount,currency,payment_method,product_id,product_name,quantity,transaction_type,source_system,ingestion_timestamp
TXN_000174,CUST_0019,2025-08-07 22:12:41,63.83,USD,Credit Card,PROD_5636,Consulting,2,Purchase,Sales_System,2025-10-21 22:12:41
TXN_000175,CUST_0019,2025-08-16 22:12:41,41.5,USD,Credit Card,PROD_5289,Consulting,2,Purchase,Billing_Platform,2025-10-21 22:12:41
TXN_000176,CUST_0020,2025-09-28 22:12:41,563.59,USD,Credit Card,PROD_3182,Consulting,1,Purchase,ECommerce_API,2025-10-21 22:12:41
TXN_000177,CUST_0020,2025-09-26 22:12:41,490.2,USD,PayPal,PROD_5198,Consulting,4,Subscription Payment,Billing_Platform,2025-10-21 22:12:41
TXN_000178,CUST_0020,2025-10-15 22:12:41,1121.57,USD,Credit Card,PROD_8715,Software License,3,Refund,ECommerce_API,2025-10-21 22:12:41
TXN_000179,CUST_0020,2025-10-19 22:12:41,941.48,USD,Credit Card,PROD_7466,Add-on Module,5,Purchase,Sales_System,2025-10-21 22:12:41
TXN_000180,CUST_0020,2025-09-28 22:12:41,1015.56,USD,Credit Card,PROD_5264,Add-on Module,1,Purchase,Billing_Platform,2025-10-21 22:12:41
TXN_000181,CUST_0020,2025-09-20 22:12:41,894.29,USD,Bank Transfer,PROD_9690,Consulting,2,Purchase,ECommerce_API,2025-10-21 22:12:41
TXN_000182,CUST_0020,2025-10-12 22:12:41,486.13,USD,Credit Card,PROD_9179,Training,1,Upgrade,ECommerce_API,2025-10-21 22:12:41
TXN_000183,CUST_0020,2025-09-28 22:12:41,619.45,USD,Bank Transfer,PROD_5321,Training,3,Purchase,Sales_System,2025-10-21 22:12:41
TXN_000184,CUST_0020,2025-10-01 22:12:41,843.06,USD,Credit Card,PROD_9049,Support Package,3,Subscription Payment,Billing_Platform,2025-10-21 22:12:41
TXN_000185,CUST_0020,2025-09-23 22:12:41,465.6,USD,Credit Card,PROD_1587,Support Package,1,Purchase,ECommerce_API,2025-10-21 22:12:41
TXN_000186,CUST_0020,2025-10-05 22:12:41,892.37,USD,Credit Card,PROD_9108,Consulting,4,Purchase,Billing_Platform,2025-10-21 22:12:41
TXN_000187,CUST_0020,2025-09-23 22:12:41,682.13,USD,Credit Card,PROD_2843,Add-on Module,4,Purchase,Sales_System,2025-10-21 22:12:41
TXN_000188,CUST_0020,2025-10-12 22:12:41,652.47,USD,Credit Card,PROD_3959,Software License,2,Subscription Payment,Billing_Platform,2025-10-21 22:12:41
TXN_000189,CUST_0020,2025-10-04 22:12:41,891.92,USD,Credit Card,PROD_1067,Add-on Module,2,Purchase,Sales_System,2025-10-21 22:12:41
TXN_000190,CUST_0020,2025-10-10 22:12:41,833.11,USD,Credit Card,PROD_2545,Software License,2,Subscription Payment,ECommerce_API,2025-10-21 22:12:41
TXN_000191,CUST_0020,2025-10-20 22:12:41,655.52,USD,Credit Card,PROD_2737,Software License,4,Purchase,ECommerce_API,2025-10-21 22:12:41
TXN_000192,CUST_0020,2025-10-12 22:12:41,990.81,USD,Credit Card,PROD_5412,Consulting,4,Purchase,Sales_System,2025-10-21 22:12:41
TXN_000193,CUST_0020,2025-10-21 22:12:41,496.71,USD,Credit Card,PROD_6323,Software License,5,Upgrade,Sales_System,2025-10-21 22:12:41
TXN_000194,CUST_0020,2025-10-13 22:12:41,870.97,USD,Credit Card,PROD_1909,Software License,3,Purchase,Sales_System,2025-10-21 22:12:41
TXN_000195,CUST_0021,2025-09-13 22:12:41,6222.93,USD,Credit Card,PROD_7535,Consulting,3,Purchase,Billing_Platform,2025-10-21 22:12:41
TXN_000196,CUST_0021,2025-10-20 22:12:41,4792.34,USD,Invoice,PROD_5668,Support Package,4,Subscription Payment,Sales_System,2025-10-21 22:12:41
TXN_000197,CUST_0021,2025-09-03 22:12:41,5799.82,USD,Invoice,PROD_8083,Support Package,1,Purchase,Sales_System,2025-10-21 22:12:41
TXN_000198,CUST_0021,2025-08-31 22:12:41,3300.07,USD,Invoice,PROD_2574,Add-on Module,2,Purchase,ECommerce_API,2025-10-21 22:12:41
TXN_000199,CUST_0021,2025-09-19 22:12:41,6747.41,USD,Credit Card,PROD_7931,Consulting,4,Purchase,Billing_Platform,2025-10-21 22:12:41
TXN_000200,CUST_0021,2025-09-03 22:12:41,4989.89,USD,Bank Transfer,PROD_7979,Training,5,Purchase,Billing_Platform,2025-10-21 22:12:41
TXN_000201,CUST_0021,2025-10-19 22:12:41,4454.48,USD,Bank Transfer,PROD_3540,Consulting,2,Purchase,ECommerce_API,2025-10-21 22:12:41
TXN_000202,CUST_0021,2025-09-18 22:12:41,6945.49,USD,Bank Transfer,PROD_8165,Add-on Module,1,Purchase,Billing_Platform,2025-10-21 22:12:41
TXN_000203,CUST_0021,2025-08-24 22:12:41,4166.64,USD,Invoice,PROD_5921,Training,2,Upgrade,Billing_Platform,2025-10-21 22:12:41
TXN_000204,CUST_0021,2025-09-18 22:12:41,3050.69,USD,Bank Transfer,PROD_1738,Add-on Module,1,Purchase,Sales_System,2025-10-21 22:12:41
TXN_000205,CUST_0021,2025-10-15 22:12:41,2815.87,USD,Bank Transfer,PROD_5151,Consulting,1,Purchase,ECommerce_API,2025-10-21 22:12:41
TXN_000206,CUST_0021,2025-10-05 22:12:41,6243.39,USD,Bank Transfer,PROD_8583,Add-on Module,1,Purchase,Billing_Platform,2025-10-21 22:12:41
TXN_000207,CUST_0021,2025-09-01 22:12:41,3253.61,USD,Credit Card,PROD_5876,Consulting,1,Purchase,ECommerce_API,2025-10-21 22:12:41
TXN_000208,CUST_0021,2025-09-14 22:12:41,8064.08,USD,Bank Transfer,PROD_6592,Consulting,5,Subscription Payment,Billing_Platform,2025-10-21 22:12:41
TXN_000209,CUST_0021,2025-10-08 22:12:41,1983.33,USD,Credit Card,PROD_2742,Add-on Module,3,Subscription Payment,ECommerce_API,2025-10-21 22:12:41
TXN_000210,CUST_0021,2025-09-17 22:12:41,7971.62,USD,Credit Card,PROD_8817,Consulting,1,Purchase,ECommerce_API,2025-10-21 22:12:41
TXN_000211,CUST_0021,2025-09-07 22:12:41,5617.37,USD,Bank Transfer,PROD_6910,Add-on Module,4,Purchase,Sales_System,2025-10-21 22:12:41
TXN_000212,CUST_0021,2025-09-08 22:12:41,5129.66,USD,Invoice,PROD_3213,Consulting,3,Purchase,Billing_Platform,2025-10-21 22:12:41
TXN_000213,CUST_0021,2025-10-09 22:12:41,4419.31,USD,Credit Card,PROD_4428,Software License,2,Subscription Payment,ECommerce_API,2025-10-21 22:12:41
TXN_000214,CUST_0021,2025-09-10 22:12:41,5915.52,USD,Credit Card,PROD_9824,Support Package,4,Subscription Payment,Billing_Platform,2025-10-21 22:12:41
TXN_000215,CUST_0021,2025-10-16 22:12:41,5223.29,USD,Credit Card,PROD_1357,Consulting,2,Purchase,Billing_Platform,2025-10-21 22:12:41
TXN_000216,CUST_0021,2025-10-11 22:12:41,7031.54,USD,Invoice,PROD_8364,Consulting,4,Purchase,Sales_System,2025-10-21 22:12:41
TXN_000217,CUST_0022,2025-06-11 22:12:41,58.17,USD,PayPal,PROD_2682,Consulting,1,Purchase,Sales_System,2025-10-21 22:12:41
TXN_000218,CUST_0023,2025-04-18 22:12:41,205.16,USD,PayPal,PROD_1606,Add-on Module,5,Upgrade,ECommerce_API,2025-10-21 22:12:41
TXN_000219,CUST_0023,2025-05-12 22:12:41,174.89,USD,Credit Card,PROD_8993,Add-on Module,5,Refund,Billing_Platform,2025-10-21 22:12:41
TXN_000220,CUST_0023,2025-08-07 22:12:41,192.95,USD,Credit Card,PROD_2040,Consulting,5,Purchase,ECommerce_API,2025-10-21 22:12:41
TXN_000221,CUST_0024,2025-10-07 22:12:41,789.11,USD,Credit Card,PROD_1340,Training,4,Purchase,Billing_Platform,2025-10-21 22:12:41
TXN_000222,CUST_0024,2025-09-15 22:12:41,351.77,USD,PayPal,PROD_9317,Consulting,3,Purchase,Billing_Platform,2025-10-21 22:12:41
TXN_000223,CUST_0024,2025-08-07 22:12:41,430.22,USD,Bank Transfer,PROD_8675,Training,5,Subscription Payment,Billing_Platform,2025-10-21 22:12:41
TXN_000224,CUST_0024,2025-09-14 22:12:41,883.48,USD,PayPal,PROD_6902,Consulting,4,Subscription Payment,ECommerce_API,2025-10-21 22:12:41
TXN_000225,CUST_0024,2025-10-01 22:12:41,759.43,USD,PayPal,PROD_3115,Training,1,Purchase,Billing_Platform,2025-10-21 22:12:41
TXN_000226,CUST_0024,2025-09-26 22:12:41,682.53,USD,Credit Card,PROD_9089,Consulting,1,Subscription Payment,ECommerce_API,2025-10-21 22:12:41
TXN_000227,CUST_0024,2025-09-21 22:12:41,726.39,USD,Credit Card,PROD_5273,Software License,1,Purchase,ECommerce_API,2025-10-21 22:12:41
TXN_000228,CUST_0024,2025-07-27 22:12:41,797.73,USD,Credit Card,PROD_6533,Add-on Module,1,Subscription Payment,ECommerce_API,2025-10-21 22:12:41
TXN_000229,CUST_0024,2025-10-07 22:12:41,605.42,USD,PayPal,PROD_5224,Software License,5,Purchase,ECommerce_API,2025-10-21 22:12:41
TXN_000230,CUST_0024,2025-09-06 22:12:41,553.72,USD,PayPal,PROD_9444,Add-on Module,3,Subscription Payment,Sales_System,2025-10-21 22:12:41
TXN_000231,CUST_0024,2025-07-28 22:12:41,764.84,USD,Credit Card,PROD_2817,Software License,4,Subscription Payment,Billing_Platform,2025-10-21 22:12:41
TXN_000232,CUST_0024,2025-08-04 22:12:41,510.37,USD,PayPal,PROD_2727,Software License,5,Purchase,Billing_Platform,2025-10-21 22:12:41
TXN_000233,CUST_0024,2025-08-02 22:12:41,810.87,USD,Credit Card,PROD_5786,Support Package,3,Purchase,Sales_System,2025-10-21 22:12:41
TXN_000234,CUST_0024,2025-08-26 22:12:41,353.42,USD,PayPal,PROD_6959,Consulting,1,Purchase,ECommerce_API,2025-10-21 22:12:41
TXN_000235,CUST_0024,2025-10-04 22:12:41,945.44,USD,Credit Card,PROD_1107,Support Package,4,Upgrade,Billing_Platform,2025-10-21 22:12:41
TXN_000236,CUST_0024,2025-08-22 22:12:41,824.82,USD,Credit Card,PROD_7101,Add-on Module,2,Purchase,Sales_System,2025-10-21 22:12:41
TXN_000237,CUST_0024,2025-08-29 22:12:41,777.89,USD,Credit Card,PROD_9677,Support Package,2,Subscription Payment,ECommerce_API,2025-10-21 22:12:41
TXN_000238,CUST_0024,2025-09-22 22:12:41,935.37,USD,Credit Card,PROD_8516,Consulting,4,Refund,Sales_System,2025-10-21 22:12:41
TXN_000239,CUST_0025,2025-07-25 22:12:41,284.74,USD,Credit Card,PROD_2389,Software License,5,Refund,ECommerce_API,2025-10-21 22:12:41
TXN_000240,CUST_0025,2025-08-02 22:12:41,247.65,USD,Credit Card,PROD_1607,Support Package,4,Purchase,Sales_System,2025-10-21 22:12:41
TXN_000241,CUST_0026,2025-10-14 22:12:41,327.64,USD,Bank Transfer,PROD_5986,Add-on Module,3,Purchase,Sales_System,2025-10-21 22:12:41
TXN_000242,CUST_0026,2025-09-11 22:12:41,450.86,USD,Bank Transfer,PROD_3406,Software License,3,Refund,Sales_System,2025-10-21 22:12:41
TXN_000243,CUST_0026,2025-08-31 22:12:41,594.59,USD,Credit Card,PROD_8244,Support Package,5,Purchase,Sales_System,2025-10-21 22:12:41
TXN_000244,CUST_0026,2025-09-07 22:12:41,737.49,USD,PayPal,PROD_2380,Consulting,2,Subscription Payment,Billing_Platform,2025-10-21 22:12:41
TXN_000245,CUST_0026,2025-08-14 22:12:41,845.4,USD,Credit Card,PROD_5651,Support Package,5,Upgrade,Billing_Platform,2025-10-21 22:12:41
TXN_000246,CUST_0026,2025-10-10 22:12:41,572.44,USD,Credit Card,PROD_3621,Training,5,Purchase,Billing_Platform,2025-10-21 22:12:41
TXN_000247,CUST_0026,2025-10-18 22:12:41,772.76,USD,PayPal,PROD_5979,Add-on Module,5,Purchase,Sales_System,2025-10-21 22:12:41
TXN_000248,CUST_0026,2025-08-28 22:12:41,565.93,USD,Bank Transfer,PROD_5255,Software License,1,Subscription Payment,Sales_System,2025-10-21 22:12:41
TXN_000249,CUST_0026,2025-08-18 22:12:41,597.51,USD,Credit Card,PROD_1085,Software License,1,Purchase,ECommerce_API,2025-10-21 22:12:41
TXN_000250,CUST_0027,2025-08-26 22:12:41,113.83,USD,Credit Card,PROD_7187,Training,5,Purchase,Sales_System,2025-10-21 22:12:41
TXN_000251,CUST_0027,2025-08-26 22:12:41,142.39,USD,Credit Card,PROD_6919,Add-on Module,5,Purchase,ECommerce_API,2025-10-21 22:12:41
TXN_000252,CUST_0029,2025-10-11 22:12:41,404.2,USD,Credit Card,PROD_8309,Consulting,2,Purchase,Billing_Platform,2025-10-21 22:12:41
TXN_000253,CUST_0029,2025-09-04 22:12:41,480.86,USD,PayPal,PROD_7468,Consulting,5,Purchase,ECommerce_API,2025-10-21 22:12:41
TXN_000254,CUST_0029,2025-08-08 22:12:41,894.82,USD,Credit Card,PROD_9020,Consulting,4,Purchase,Sales_System,2025-10-21 22:12:41
TXN_000255,CUST_0029,2025-08-29 22:12:41,486.26,USD,PayPal,PROD_8499,Support Package,5,Purchase,Billing_Platform,2025-10-21 22:12:41
TXN_000256,CUST_0029,2025-07-23 22:12:41,1216.84,USD,Credit Card,PROD_8461,Add-on Module,1,Purchase,ECommerce_API,2025-10-21 22:12:41
TXN_000257,CUST_0029,2025-10-17 22:12:41,780.53,USD,PayPal,PROD_2945,Add-on Module,3,Refund,Sales_System,2025-10-21 22:12:41
TXN_000258,CUST_0029,2025-08-30 22:12:41,717.61,USD,Credit Card,PROD_9565,Training,5,Purchase,Billing_Platform,2025-10-21 22:12:41
TXN_000259,CUST_0029,2025-10-06 22:12:41,504.83,USD,Credit Card,PROD_1458,Training,3,Purchase,Billing_Platform,2025-10-21 22:12:41
TXN_000260,CUST_0029,2025-10-03 22:12:41,822.75,USD,PayPal,PROD_5999,Consulting,1,Refund,ECommerce_API,2025-10-21 22:12:41
TXN_000261,CUST_0029,2025-09-24 22:12:41,562.49,USD,Credit Card,PROD_6712,Consulting,1,Purchase,Billing_Platform,2025-10-21 22:12:41
TXN_000262,CUST_0029,2025-10-16 22:12:41,704.79,USD,Credit Card,PROD_6534,Add-on Module,3,Purchase,ECommerce_API,2025-10-21 22:12:41
TXN_000263,CUST_0029,2025-08-22 22:12:41,1202.09,USD,PayPal,PROD_9270,Add-on Module,2,Subscription Payment,Sales_System,2025-10-21 22:12:41
TXN_000264,CUST_0029,2025-08-24 22:12:41,660.31,USD,PayPal,PROD_6328,Consulting,2,Subscription Payment,Billing_Platform,2025-10-21 22:12:41
TXN_000265,CUST_0029,2025-08-03 22:12:41,914.33,USD,PayPal,PROD_7478,Consulting,4,Purchase,ECommerce_API,2025-10-21 22:12:41
TXN_000266,CUST_0029,2025-08-13 22:12:41,536.48,USD,Credit Card,PROD_3713,Consulting,3,Purchase,Sales_System,2025-10-21 22:12:41
TXN_000267,CUST_0029,2025-10-18 22:12:41,672.77,USD,Credit Card,PROD_2395,Training,5,Purchase,Billing_Platform,2025-10-21 22:12:41
TXN_000268,CUST_0029,2025-08-03 22:12:41,1041.1,USD,Credit Card,PROD_8796,Software License,5,Purchase,Sales_System,2025-10-21 22:12:41
TXN_000269,CUST_0029,2025-10-19 22:12:41,552.02,USD,Credit Card,PROD_5504,Add-on Module,2,Upgrade,Billing_Platform,2025-10-21 22:12:41
TXN_000270,CUST_0030,2025-08-08 22:12:41,1050.95,USD,Credit Card,PROD_1737,Add-on Module,5,Purchase,ECommerce_API,2025-10-21 22:12:41
TXN_000271,CUST_0030,2025-10-19 22:12:41,825.33,USD,Credit Card,PROD_9649,Support Package,4,Purchase,ECommerce_API,2025-10-21 22:12:41
TXN_000272,CUST_0030,2025-09-03 22:12:41,565.91,USD,Credit Card,PROD_5675,Software License,1,Purchase,Billing_Platform,2025-10-21 22:12:41
TXN_000273,CUST_0030,2025-09-28 22:12:41,809.94,USD,Credit Card,PROD_7672,Software License,2,Purchase,Sales_System,2025-10-21 22:12:41
TXN_000274,CUST_0030,2025-09-30 22:12:41,879.41,USD,Credit Card,PROD_1958,Training,2,Purchase,ECommerce_API,2025-10-21 22:12:41
TXN_000275,CUST_0030,2025-09-02 22:12:41,807.78,USD,Credit Card,PROD_5225,Support Package,4,Subscription Payment,ECommerce_API,2025-10-21 22:12:41
TXN_000276,CUST_0030,2025-10-06 22:12:41,360.09,USD,Credit Card,PROD_9076,Support Package,5,Purchase,Sales_System,2025-10-21 22:12:41
TXN_000277,CUST_0030,2025-08-18 22:12:41,532.28,USD,Credit Card,PROD_8615,Software License,3,Purchase,Sales_System,2025-10-21 22:12:41
TXN_000278,CUST_0030,2025-08-30 22:12:41,630.23,USD,Credit Card,PROD_1305,Software License,4,Purchase,ECommerce_API,2025-10-21 22:12:41
TXN_000279,CUST_0030,2025-08-12 22:12:41,665.58,USD,Bank Transfer,PROD_3057,Software License,2,Subscription Payment,ECommerce_API,2025-10-21 22:12:41
TXN_000280,CUST_0030,2025-08-10 22:12:41,807.55,USD,Credit Card,PROD_3332,Software License,5,Purchase,ECommerce_API,2025-10-21 22:12:41
TXN_000281,CUST_0030,2025-08-13 22:12:41,717.08,USD,Bank Transfer,PROD_8401,Support Package,5,Upgrade,Billing_Platform,2025-10-21 22:12:41
TXN_000282,CUST_0032,2025-09-14 22:12:41,4181.53,USD,Bank Transfer,PROD_8900,Support Package,1,Purchase,ECommerce_API,2025-10-21 22:12:41
TXN_000283,CUST_0032,2025-08-06 22:12:41,7771.94,USD,Credit Card,PROD_4485,Consulting,3,Subscription Payment,Sales_System,2025-10-21 22:12:41
TXN_000284,CUST_0032,2025-08-17 22:12:41,8254.11,USD,Credit Card,PROD_5925,Support Package,5,Purchase,Billing_Platform,2025-10-21 22:12:41
TXN_000285,CUST_0032,2025-09-01 22:12:41,8147.8,USD,Bank Transfer,PROD_8077,Support Package,5,Upgrade,Billing_Platform,2025-10-21 22:12:41
TXN_000286,CUST_0032,2025-08-04 22:12:41,9238.16,USD,Bank Transfer,PROD_8417,Training,3,Purchase,ECommerce_API,2025-10-21 22:12:41
TXN_000287,CUST_0032,2025-09-20 22:12:41,8721.52,USD,Bank Transfer,PROD_6381,Training,3,Purchase,Billing_Platform,2025-10-21 22:12:41
TXN_000288,CUST_0032,2025-07-25 22:12:41,7937.23,USD,Credit Card,PROD_1156,Software License,5,Purchase,Sales_System,2025-10-21 22:12:41
TXN_000289,CUST_0032,2025-09-29 22:12:41,6829.38,USD,Bank Transfer,PROD_2270,Consulting,4,Purchase,Sales_System,2025-10-21 22:12:41
TXN_000290,CUST_0032,2025-10-18 22:12:41,3500.06,USD,Invoice,PROD_7166,Consulting,1,Purchase,Sales_System,2025-10-21 22:12:41
TXN_000291,CUST_0032,2025-09-06 22:12:41,7875.37,USD,Credit Card,PROD_4161,Software License,1,Purchase,ECommerce_API,2025-10-21 22:12:41
TXN_000292,CUST_0032,2025-10-20 22:12:41,7410.89,USD,Credit Card,PROD_6862,Software License,3,Purchase,Billing_Platform,2025-10-21 22:12:41
TXN_000293,CUST_0032,2025-10-10 22:12:41,7544.61,USD,Invoice,PROD_9090,Training,2,Purchase,ECommerce_API,2025-10-21 22:12:41
TXN_000294,CUST_0032,2025-10-17 22:12:41,4304.16,USD,Credit Card,PROD_7489,Add-on Module,2,Purchase,Billing_Platform,2025-10-21 22:12:41
TXN_000295,CUST_0032,2025-09-16 22:12:41,4713.72,USD,Bank Transfer,PROD_3875,Consulting,2,Purchase,Billing_Platform,2025-10-21 22:12:41
TXN_000296,CUST_0032,2025-08-07 22:12:41,9180.34,USD,Credit Card,PROD_4734,Software License,2,Purchase,Sales_System,2025-10-21 22:12:41
TXN_000297,CUST_0032,2025-09-16 22:12:41,6893.45,USD,Credit Card,PROD_8437,Software License,5,Purchase,Billing_Platform,2025-10-21 22:12:41
TXN_000298,CUST_0032,2025-08-28 22:12:41,8402.52,USD,Bank Transfer,PROD_7666,Software License,3,Purchase,ECommerce_API,2025-10-21 22:12:41
TXN_000299,CUST_0032,2025-10-06 22:12:41,7035.5,USD,Bank Transfer,PROD_1712,Consulting,4,Purchase,Sales_System,2025-10-21 22:12:41
TXN_000300,CUST_0032,2025-09-23 22:12:41,7038.51,USD,Credit Card,PROD_1084,Consulting,5,Purchase,ECommerce_API,2025-10-21 22:12:41
TXN_000301,CUST_0032,2025-09-27 22:12:41,8939.94,USD,Credit Card,PROD_4696,Add-on Module,1,Upgrade,Sales_System,2025-10-21 22:12:41
TXN_000302,CUST_0032,2025-08-28 22:12:41,5896.22,USD,Invoice,PROD_6092,Support Package,2,Purchase,Billing_Platform,2025-10-21 22:12:41
TXN_000303,CUST_0032,2025-08-02 22:12:41,7177.4,USD,Bank Transfer,PROD_1393,Software License,4,Purchase,Sales_System,2025-10-21 22:12:41
TXN_000304,CUST_0032,2025-08-02 22:12:41,6008.75,USD,Invoice,PROD_4905,Training,2,Purchase,ECommerce_API,2025-10-21 22:12:41
TXN_000305,CUST_0032,2025-10-15 22:12:41,6066.89,USD,Invoice,PROD_8184,Add-on Module,2,Refund,Billing_Platform,2025-10-21 22:12:41
TXN_000306,CUST_0032,2025-08-02 22:12:41,6329.17,USD,Bank Transfer,PROD_1546,Software License,1,Upgrade,ECommerce_API,2025-10-21 22:12:41
TXN_000307,CUST_0032,2025-09-11 22:12:41,7441.13,USD,Invoice,PROD_8240,Software License,2,Purchase,Billing_Platform,2025-10-21 22:12:41
TXN_000308,CUST_0032,2025-09-13 22:12:41,5974.27,USD,Bank Transfer,PROD_1914,Consulting,1,Purchase,Sales_System,2025-10-21 22:12:41
TXN_000309,CUST_0032,2025-10-15 22:12:41,9604.36,USD,Credit Card,PROD_7735,Consulting,4,Purchase,Billing_Platform,2025-10-21 22:12:41
TXN_000310,CUST_0032,2025-08-06 22:12:41,5103.93,USD,Bank Transfer,PROD_8605,Add-on Module,1,Purchase,ECommerce_API,2025-10-21 22:12:41
TXN_000311,CUST_0032,2025-08-03 22:12:41,6585.13,USD,Bank Transfer,PROD_6377,Training,1,Purchase,Sales_System,2025-10-21 22:12:41
TXN_000312,CUST_0032,2025-09-27 22:12:41,6055.93,USD,Credit Card,PROD_4172,Software License,5,Subscription Payment,Sales_System,2025-10-21 22:12:41
TXN_000313,CUST_0032,2025-10-05 22:12:41,10004.57,USD,Bank Transfer,PROD_8284,Training,3,Purchase,Billing_Platform,2025-10-21 22:12:41
TXN_000314,CUST_0032,2025-09-20 22:12:41,7387.59,USD,Credit Card,PROD_8140,Software License,1,Purchase,Sales_System,2025-10-21 22:12:41
TXN_000315,CUST_0032,2025-07-30 22:12:41,9135.75,USD,Bank Transfer,PROD_3385,Training,5,Subscription Payment,Billing_Platform,2025-10-21 22:12:41
TXN_000316,CUST_0032,2025-08-22 22:12:41,3867.15,USD,Credit Card,PROD_1132,Training,3,Purchase,Sales_System,2025-10-21 22:12:41
TXN_000317,CUST_0032,2025-08-07 22:12:41,7535.13,USD,Bank Transfer,PROD_1894,Support Package,1,Purchase,ECommerce_API,2025-10-21 22:12:41
TXN_000318,CUST_0032,2025-09-07 22:12:41,8838.11,USD,Credit Card,PROD_6595,Support Package,2,Subscription Payment,Billing_Platform,2025-10-21 22:12:41
TXN_000319,CUST_0032,2025-07-28 22:12:41,7148.44,USD,Bank Transfer,PROD_6499,Consulting,5,Purchase,Sales_System,2025-10-21 22:12:41
TXN_000320,CUST_0032,2025-09-13 22:12:41,9206.14,USD,Bank Transfer,PROD_1691,Support Package,1,Purchase,ECommerce_API,2025-10-21 22:12:41
TXN_000321,CUST_0032,2025-09-23 22:12:41,5893.61,USD,Invoice,PROD_4492,Support Package,2,Purchase,Billing_Platform,2025-10-21 22:12:41
TXN_000322,CUST_0032,2025-08-21 22:12:41,9925.81,USD,Bank Transfer,PROD_4018,Training,4,Purchase,Billing_Platform,2025-10-21 22:12:41
TXN_000323,CUST_0032,2025-09-05 22:12:41,11787.52,USD,Credit Card,PROD_3333,Training,1,Purchase,ECommerce_API,2025-10-21 22:12:41
TXN_000324,CUST_0032,2025-08-26 22:12:41,6216.86,USD,Credit Card,PROD_1486,Add-on Module,3,Purchase,Billing_Platform,2025-10-21 22:12:41
TXN_000325,CUST_0032,2025-09-26 22:12:41,6043.85,USD,Credit Card,PROD_6567,Support Package,3,Subscription Payment,Sales_System,2025-10-21 22:12:41
TXN_000326,CUST_0032,2025-09-20 22:12:41,10017.97,USD,Credit Card,PROD_2657,Software License,2,Subscription Payment,Billing_Platform,2025-10-21 22:12:41
TXN_000327,CUST_0032,2025-07-27 22:12:41,10282.07,USD,Credit Card,PROD_5998,Software License,3,Refund,ECommerce_API,2025-10-21 22:12:41
TXN_000328,CUST_0032,2025-09-21 22:12:41,5881.95,USD,Credit Card,PROD_8106,Training,2,Refund,Sales_System,2025-10-21 22:12:41
TXN_000329,CUST_0032,2025-10-13 22:12:41,6096.83,USD,Credit Card,PROD_7196,Support Package,2,Purchase,Sales_System,2025-10-21 22:12:41
TXN_000330,CUST_0032,2025-09-04 22:12:41,6386.49,USD,Credit Card,PROD_4098,Consulting,2,Refund,Sales_System,2025-10-21 22:12:41
TXN_000331,CUST_0032,2025-09-14 22:12:41,4162.47,USD,Bank Transfer,PROD_5588,Training,2,Purchase,Billing_Platform,2025-10-21 22:12:41
TXN_000332,CUST_0033,2025-09-02 22:12:41,41.77,USD,PayPal,PROD_7358,Add-on Module,1,Purchase,Sales_System,2025-10-21 22:12:41
TXN_000333,CUST_0033,2025-09-02 22:12:41,40.29,USD,Credit Card,PROD_7125,Consulting,2,Purchase,Sales_System,2025-10-21 22:12:41
TXN_000334,CUST_0033,2025-09-02 22:12:41,44.38,USD,PayPal,PROD_7569,Consulting,4,Purchase,Sales_System,2025-10-21 22:12:41
