survey_response_id,customer_id,response_date,nps_score,comments,question_id,question_text,response_text,survey_type,source_system,ingestion_timestamp
SURVEY_000554,CUST_0351,2025-10-14 22:12:41,9,"Great experience, would definitely recommend.",Q_3,How would you rate our customer support?,Very likely to recommend,NPS,SurveyMonkey,2025-10-21 22:12:41
SURVEY_000555,CUST_0352,2025-09-06 22:12:41,10,"Great experience, would definitely recommend.",Q_6,What is your overall satisfaction with our service?,Very likely to recommend,NPS,Qualtrics,2025-10-21 22:12:41
SURVEY_000556,CUST_0353,2025-08-17 22:12:41,10,Outstanding support and features.,Q_3,How would you rate our customer support?,Very likely to recommend,Support Satisfaction,InApp_Survey,2025-10-21 22:12:41
SURVEY_000557,CUST_0353,2025-10-08 22:12:41,10,"Excellent product, very satisfied with the service.",Q_7,How would you rate our customer support?,Very likely to recommend,Support Satisfaction,SurveyMonkey,2025-10-21 22:12:41
SURVEY_000558,CUST_0354,2025-10-05 22:12:41,7,Generally happy with the service.,Q_10,How likely are you to recommend our product?,Somewhat likely to recommend,Support Satisfaction,InApp_Survey,2025-10-21 22:12:41
SURVEY_000559,CUST_0354,2025-08-19 22:12:41,7,"Good product overall, some areas for improvement.",Q_5,How would you rate our customer support?,Somewhat likely to recommend,Onboarding Survey,SurveyMonkey,2025-10-21 22:12:41
SURVEY_000560,CUST_0355,2025-10-07 22:12:41,8,"Good product overall, some areas for improvement.",Q_1,How would you rate our customer support?,Somewhat likely to recommend,NPS,Qualtrics,2025-10-21 22:12:41
SURVEY_000561,CUST_0355,2025-08-22 22:12:41,10,"Great experience, would definitely recommend.",Q_7,What is your overall satisfaction with our service?,Very likely to recommend,Onboarding Survey,Qualtrics,2025-10-21 22:12:41
SURVEY_000562,CUST_0356,2025-08-22 22:12:41,4,Product needs improvement in several areas.,Q_10,How likely are you to recommend our product?,Not likely to recommend,Support Satisfaction,Email_Survey,2025-10-21 22:12:41
SURVEY_000563,CUST_0356,2025-09-23 22:12:41,4,Experiencing some issues with the platform.,Q_6,How likely are you to recommend our product?,Not likely to recommend,Support Satisfaction,InApp_Survey,2025-10-21 22:12:41
SURVEY_000564,CUST_0357,2025-09-29 22:12:41,4,Experiencing some issues with the platform.,Q_2,What features would you like to see improved?,Not likely to recommend,Support Satisfaction,SurveyMonkey,2025-10-21 22:12:41
SURVEY_000565,CUST_0357,2025-09-21 22:12:41,1,Having trouble with support response times.,Q_1,What is your overall satisfaction with our service?,Not likely to recommend,NPS,Email_Survey,2025-10-21 22:12:41
SURVEY_000566,CUST_0358,2025-10-16 22:12:41,10,"Great experience, would definitely recommend.",Q_3,How likely are you to recommend our product?,Very likely to recommend,Product Feedback,InApp_Survey,2025-10-21 22:12:41
SURVEY_000567,CUST_0358,2025-08-15 22:12:41,9,Outstanding support and features.,Q_10,What features would you like to see improved?,Very likely to recommend,NPS,InApp_Survey,2025-10-21 22:12:41
SURVEY_000568,CUST_0359,2025-08-26 22:12:41,1,Experiencing some issues with the platform.,Q_6,How would you rate our customer support?,Not likely to recommend,Product Feedback,Qualtrics,2025-10-21 22:12:41
SURVEY_000569,CUST_0359,2025-10-18 22:12:41,5,Not fully satisfied with the current features.,Q_5,How would you rate our customer support?,Not likely to recommend,NPS,Qualtrics,2025-10-21 22:12:41
SURVEY_000570,CUST_0360,2025-08-22 22:12:41,10,"Excellent product, very satisfied with the service.",Q_2,How likely are you to recommend our product?,Very likely to recommend,Product Feedback,SurveyMonkey,2025-10-21 22:12:41
SURVEY_000571,CUST_0360,2025-09-28 22:12:41,9,"Love the platform, very user-friendly.",Q_10,What is your overall satisfaction with our service?,Very likely to recommend,Onboarding Survey,Email_Survey,2025-10-21 22:12:41
SURVEY_000572,CUST_0361,2025-08-13 22:12:41,7,"Good product overall, some areas for improvement.",Q_2,What features would you like to see improved?,Somewhat likely to recommend,Onboarding Survey,InApp_Survey,2025-10-21 22:12:41
SURVEY_000573,CUST_0361,2025-08-01 22:12:41,6,Product needs improvement in several areas.,Q_3,What features would you like to see improved?,Not likely to recommend,NPS,SurveyMonkey,2025-10-21 22:12:41
SURVEY_000574,CUST_0362,2025-09-07 22:12:41,8,Good platform with room for enhancement.,Q_8,What features would you like to see improved?,Somewhat likely to recommend,Product Feedback,InApp_Survey,2025-10-21 22:12:41
SURVEY_000575,CUST_0363,2025-09-23 22:12:41,4,Having trouble with support response times.,Q_6,What is your overall satisfaction with our service?,Not likely to recommend,Support Satisfaction,SurveyMonkey,2025-10-21 22:12:41
SURVEY_000576,CUST_0363,2025-08-12 22:12:41,7,Good platform with room for enhancement.,Q_6,What features would you like to see improved?,Somewhat likely to recommend,Onboarding Survey,InApp_Survey,2025-10-21 22:12:41
SURVEY_000577,CUST_0364,2025-08-12 22:12:41,10,Outstanding support and features.,Q_6,How would you rate our customer support?,Very likely to recommend,Onboarding Survey,Qualtrics,2025-10-21 22:12:41
SURVEY_000578,CUST_0364,2025-10-01 22:12:41,9,"Great experience, would definitely recommend.",Q_1,How would you rate our customer support?,Very likely to recommend,NPS,InApp_Survey,2025-10-21 22:12:41
SURVEY_000579,CUST_0365,2025-09-23 22:12:41,10,"Love the platform, very user-friendly.",Q_4,How likely are you to recommend our product?,Very likely to recommend,Support Satisfaction,Email_Survey,2025-10-21 22:12:41
SURVEY_000580,CUST_0366,2025-08-26 22:12:41,4,Having trouble with support response times.,Q_2,How likely are you to recommend our product?,Not likely to recommend,NPS,InApp_Survey,2025-10-21 22:12:41
SURVEY_000581,CUST_0367,2025-08-23 22:12:41,4,Product needs improvement in several areas.,Q_6,How would you rate our customer support?,Not likely to recommend,Onboarding Survey,InApp_Survey,2025-10-21 22:12:41
SURVEY_000582,CUST_0368,2025-09-21 22:12:41,10,"Great experience, would definitely recommend.",Q_8,What is your overall satisfaction with our service?,Very likely to recommend,NPS,InApp_Survey,2025-10-21 22:12:41
SURVEY_000583,CUST_0369,2025-09-30 22:12:41,3,Product needs improvement in several areas.,Q_7,How would you rate our customer support?,Not likely to recommend,Support Satisfaction,Email_Survey,2025-10-21 22:12:41
SURVEY_000584,CUST_0370,2025-08-05 22:12:41,1,Product needs improvement in several areas.,Q_6,How likely are you to recommend our product?,Not likely to recommend,Product Feedback,Qualtrics,2025-10-21 22:12:41
SURVEY_000585,CUST_0372,2025-09-16 22:12:41,7,"Satisfied with most features, minor issues.",Q_3,How would you rate our customer support?,Somewhat likely to recommend,Product Feedback,InApp_Survey,2025-10-21 22:12:41
SURVEY_000586,CUST_0372,2025-09-26 22:12:41,10,"Great experience, would definitely recommend.",Q_8,What features would you like to see improved?,Very likely to recommend,Product Feedback,Qualtrics,2025-10-21 22:12:41
SURVEY_000587,CUST_0373,2025-09-27 22:12:41,10,"Great experience, would definitely recommend.",Q_6,What features would you like to see improved?,Very likely to recommend,Onboarding Survey,Email_Survey,2025-10-21 22:12:41
SURVEY_000588,CUST_0374,2025-10-01 22:12:41,9,"Excellent product, very satisfied with the service.",Q_1,How likely are you to recommend our product?,Very likely to recommend,Product Feedback,SurveyMonkey,2025-10-21 22:12:41
SURVEY_000589,CUST_0374,2025-09-14 22:12:41,10,"Love the platform, very user-friendly.",Q_9,How would you rate our customer support?,Very likely to recommend,Onboarding Survey,SurveyMonkey,2025-10-21 22:12:41
SURVEY_000590,CUST_0375,2025-09-11 22:12:41,8,"Satisfied with most features, minor issues.",Q_9,How would you rate our customer support?,Somewhat likely to recommend,NPS,SurveyMonkey,2025-10-21 22:12:41
SURVEY_000591,CUST_0375,2025-08-13 22:12:41,10,Outstanding support and features.,Q_9,What features would you like to see improved?,Very likely to recommend,Support Satisfaction,InApp_Survey,2025-10-21 22:12:41
SURVEY_000592,CUST_0375,2025-10-19 22:12:41,8,"Satisfied with most features, minor issues.",Q_5,What is your overall satisfaction with our service?,Somewhat likely to recommend,Onboarding Survey,Qualtrics,2025-10-21 22:12:41
SURVEY_000593,CUST_0376,2025-10-03 22:12:41,1,Having trouble with support response times.,Q_4,What features would you like to see improved?,Not likely to recommend,Onboarding Survey,InApp_Survey,2025-10-21 22:12:41
SURVEY_000594,CUST_0377,2025-08-22 22:12:41,10,Outstanding support and features.,Q_6,How would you rate our customer support?,Very likely to recommend,Product Feedback,Qualtrics,2025-10-21 22:12:41
SURVEY_000595,CUST_0377,2025-10-07 22:12:41,10,"Great experience, would definitely recommend.",Q_2,What is your overall satisfaction with our service?,Very likely to recommend,Support Satisfaction,Email_Survey,2025-10-21 22:12:41
SURVEY_000596,CUST_0377,2025-10-04 22:12:41,9,"Great experience, would definitely recommend.",Q_5,What is your overall satisfaction with our service?,Very likely to recommend,NPS,Qualtrics,2025-10-21 22:12:41
SURVEY_000597,CUST_0378,2025-08-07 22:12:41,9,"Love the platform, very user-friendly.",Q_9,How would you rate our customer support?,Very likely to recommend,NPS,InApp_Survey,2025-10-21 22:12:41
SURVEY_000598,CUST_0379,2025-08-04 22:12:41,8,"Good product overall, some areas for improvement.",Q_3,What is your overall satisfaction with our service?,Somewhat likely to recommend,Product Feedback,Email_Survey,2025-10-21 22:12:41
SURVEY_000599,CUST_0379,2025-08-15 22:12:41,7,Good platform with room for enhancement.,Q_4,What is your overall satisfaction with our service?,Somewhat likely to recommend,Onboarding Survey,Email_Survey,2025-10-21 22:12:41
SURVEY_000600,CUST_0381,2025-07-25 22:12:41,7,"Satisfied with most features, minor issues.",Q_3,How likely are you to recommend our product?,Somewhat likely to recommend,Product Feedback,InApp_Survey,2025-10-21 22:12:41
SURVEY_000601,CUST_0381,2025-07-26 22:12:41,7,"Good product overall, some areas for improvement.",Q_9,What is your overall satisfaction with our service?,Somewhat likely to recommend,Support Satisfaction,InApp_Survey,2025-10-21 22:12:41
SURVEY_000602,CUST_0382,2025-08-05 22:12:41,7,Good platform with room for enhancement.,Q_4,What is your overall satisfaction with our service?,Somewhat likely to recommend,Support Satisfaction,SurveyMonkey,2025-10-21 22:12:41
SURVEY_000603,CUST_0383,2025-10-07 22:12:41,9,"Great experience, would definitely recommend.",Q_4,How likely are you to recommend our product?,Very likely to recommend,NPS,InApp_Survey,2025-10-21 22:12:41
SURVEY_000604,CUST_0384,2025-09-16 22:12:41,7,Good platform with room for enhancement.,Q_10,How likely are you to recommend our product?,Somewhat likely to recommend,Onboarding Survey,Email_Survey,2025-10-21 22:12:41
SURVEY_000605,CUST_0384,2025-10-04 22:12:41,8,"Good product overall, some areas for improvement.",Q_2,What features would you like to see improved?,Somewhat likely to recommend,Product Feedback,Qualtrics,2025-10-21 22:12:41
SURVEY_000606,CUST_0385,2025-10-06 22:12:41,8,Generally happy with the service.,Q_2,How would you rate our customer support?,Somewhat likely to recommend,Support Satisfaction,SurveyMonkey,2025-10-21 22:12:41
SURVEY_000607,CUST_0385,2025-08-03 22:12:41,8,"Satisfied with most features, minor issues.",Q_2,What is your overall satisfaction with our service?,Somewhat likely to recommend,Support Satisfaction,Qualtrics,2025-10-21 22:12:41
SURVEY_000608,CUST_0385,2025-09-11 22:12:41,9,"Excellent product, very satisfied with the service.",Q_8,How likely are you to recommend our product?,Very likely to recommend,Support Satisfaction,SurveyMonkey,2025-10-21 22:12:41
SURVEY_000609,CUST_0387,2025-09-26 22:12:41,5,Not fully satisfied with the current features.,Q_7,How likely are you to recommend our product?,Not likely to recommend,Product Feedback,InApp_Survey,2025-10-21 22:12:41
SURVEY_000610,CUST_0387,2025-09-24 22:12:41,4,Product needs improvement in several areas.,Q_1,How likely are you to recommend our product?,Not likely to recommend,Onboarding Survey,InApp_Survey,2025-10-21 22:12:41
SURVEY_000611,CUST_0388,2025-09-28 22:12:41,10,"Love the platform, very user-friendly.",Q_3,What features would you like to see improved?,Very likely to recommend,Onboarding Survey,SurveyMonkey,2025-10-21 22:12:41
SURVEY_000612,CUST_0389,2025-09-30 22:12:41,10,"Love the platform, very user-friendly.",Q_3,How likely are you to recommend our product?,Very likely to recommend,Support Satisfaction,InApp_Survey,2025-10-21 22:12:41
SURVEY_000613,CUST_0389,2025-10-17 22:12:41,10,"Excellent product, very satisfied with the service.",Q_10,What is your overall satisfaction with our service?,Very likely to recommend,Product Feedback,SurveyMonkey,2025-10-21 22:12:41
SURVEY_000614,CUST_0389,2025-09-19 22:12:41,10,"Excellent product, very satisfied with the service.",Q_1,What is your overall satisfaction with our service?,Very likely to recommend,Support Satisfaction,Email_Survey,2025-10-21 22:12:41
SURVEY_000615,CUST_0390,2025-08-17 22:12:41,8,"Satisfied with most features, minor issues.",Q_3,What features would you like to see improved?,Somewhat likely to recommend,Onboarding Survey,Email_Survey,2025-10-21 22:12:41
SURVEY_000616,CUST_0391,2025-10-09 22:12:41,7,"Good product overall, some areas for improvement.",Q_8,How likely are you to recommend our product?,Somewhat likely to recommend,Onboarding Survey,Email_Survey,2025-10-21 22:12:41
SURVEY_000617,CUST_0391,2025-10-04 22:12:41,7,Generally happy with the service.,Q_1,How likely are you to recommend our product?,Somewhat likely to recommend,NPS,Email_Survey,2025-10-21 22:12:41
SURVEY_000618,CUST_0392,2025-10-14 22:12:41,8,"Good product overall, some areas for improvement.",Q_9,How likely are you to recommend our product?,Somewhat likely to recommend,Support Satisfaction,SurveyMonkey,2025-10-21 22:12:41
SURVEY_000619,CUST_0393,2025-08-17 22:12:41,6,Having trouble with support response times.,Q_5,How would you rate our customer support?,Not likely to recommend,Support Satisfaction,Email_Survey,2025-10-21 22:12:41
SURVEY_000620,CUST_0394,2025-08-24 22:12:41,7,"Good product overall, some areas for improvement.",Q_6,How would you rate our customer support?,Somewhat likely to recommend,Support Satisfaction,Qualtrics,2025-10-21 22:12:41
SURVEY_000621,CUST_0394,2025-08-09 22:12:41,9,Outstanding support and features.,Q_7,What features would you like to see improved?,Very likely to recommend,Support Satisfaction,Qualtrics,2025-10-21 22:12:41
SURVEY_000622,CUST_0395,2025-09-12 22:12:41,8,Good platform with room for enhancement.,Q_7,How would you rate our customer support?,Somewhat likely to recommend,Product Feedback,Email_Survey,2025-10-21 22:12:41
SURVEY_000623,CUST_0395,2025-08-09 22:12:41,10,"Excellent product, very satisfied with the service.",Q_7,What features would you like to see improved?,Very likely to recommend,Product Feedback,Email_Survey,2025-10-21 22:12:41
SURVEY_000624,CUST_0396,2025-09-04 22:12:41,10,"Love the platform, very user-friendly.",Q_4,What is your overall satisfaction with our service?,Very likely to recommend,NPS,SurveyMonkey,2025-10-21 22:12:41
SURVEY_000625,CUST_0397,2025-09-24 22:12:41,10,"Great experience, would definitely recommend.",Q_7,What features would you like to see improved?,Very likely to recommend,Product Feedback,Email_Survey,2025-10-21 22:12:41
SURVEY_000626,CUST_0397,2025-07-28 22:12:41,9,"Excellent product, very satisfied with the service.",Q_10,How would you rate our customer support?,Very likely to recommend,Support Satisfaction,SurveyMonkey,2025-10-21 22:12:41
SURVEY_000627,CUST_0397,2025-09-04 22:12:41,7,Generally happy with the service.,Q_4,How likely are you to recommend our product?,Somewhat likely to recommend,NPS,InApp_Survey,2025-10-21 22:12:41
SURVEY_000628,CUST_0398,2025-08-05 22:12:41,10,"Love the platform, very user-friendly.",Q_3,How would you rate our customer support?,Very likely to recommend,Onboarding Survey,SurveyMonkey,2025-10-21 22:12:41
SURVEY_000629,CUST_0398,2025-10-20 22:12:41,9,"Excellent product, very satisfied with the service.",Q_2,How likely are you to recommend our product?,Very likely to recommend,Onboarding Survey,SurveyMonkey,2025-10-21 22:12:41
SURVEY_000630,CUST_0399,2025-08-11 22:12:41,5,Experiencing some issues with the platform.,Q_4,How would you rate our customer support?,Not likely to recommend,Support Satisfaction,InApp_Survey,2025-10-21 22:12:41
SURVEY_000631,CUST_0399,2025-09-01 22:12:41,4,Experiencing some issues with the platform.,Q_2,How would you rate our customer support?,Not likely to recommend,NPS,InApp_Survey,2025-10-21 22:12:41
SURVEY_000632,CUST_0400,2025-09-28 22:12:41,7,"Satisfied with most features, minor issues.",Q_4,What features would you like to see improved?,Somewhat likely to recommend,Support Satisfaction,SurveyMonkey,2025-10-21 22:12:41
SURVEY_000633,CUST_0400,2025-08-18 22:12:41,7,"Good product overall, some areas for improvement.",Q_3,What features would you like to see improved?,Somewhat likely to recommend,Support Satisfaction,Qualtrics,2025-10-21 22:12:41
SURVEY_000634,CUST_0401,2025-10-04 22:12:41,8,"Satisfied with most features, minor issues.",Q_4,How likely are you to recommend our product?,Somewhat likely to recommend,Product Feedback,SurveyMonkey,2025-10-21 22:12:41
SURVEY_000635,CUST_0401,2025-10-05 22:12:41,8,Generally happy with the service.,Q_6,What features would you like to see improved?,Somewhat likely to recommend,Support Satisfaction,InApp_Survey,2025-10-21 22:12:41
SURVEY_000636,CUST_0401,2025-08-21 22:12:41,9,"Great experience, would definitely recommend.",Q_4,What is your overall satisfaction with our service?,Very likely to recommend,Product Feedback,InApp_Survey,2025-10-21 22:12:41
SURVEY_000637,CUST_0402,2025-09-28 22:12:41,7,"Good product overall, some areas for improvement.",Q_3,How would you rate our customer support?,Somewhat likely to recommend,Onboarding Survey,Qualtrics,2025-10-21 22:12:41
SURVEY_000638,CUST_0402,2025-08-05 22:12:41,9,"Great experience, would definitely recommend.",Q_10,How would you rate our customer support?,Very likely to recommend,Onboarding Survey,SurveyMonkey,2025-10-21 22:12:41
SURVEY_000639,CUST_0403,2025-10-11 22:12:41,10,"Love the platform, very user-friendly.",Q_10,How would you rate our customer support?,Very likely to recommend,Onboarding Survey,Qualtrics,2025-10-21 22:12:41
SURVEY_000640,CUST_0403,2025-08-10 22:12:41,9,"Excellent product, very satisfied with the service.",Q_6,What is your overall satisfaction with our service?,Very likely to recommend,NPS,Qualtrics,2025-10-21 22:12:41
SURVEY_000641,CUST_0403,2025-09-25 22:12:41,9,"Great experience, would definitely recommend.",Q_6,What features would you like to see improved?,Very likely to recommend,Product Feedback,Email_Survey,2025-10-21 22:12:41
SURVEY_000642,CUST_0404,2025-10-10 22:12:41,6,Product needs improvement in several areas.,Q_6,How would you rate our customer support?,Not likely to recommend,Support Satisfaction,InApp_Survey,2025-10-21 22:12:41
SURVEY_000643,CUST_0405,2025-08-17 22:12:41,10,Outstanding support and features.,Q_8,How likely are you to recommend our product?,Very likely to recommend,NPS,Email_Survey,2025-10-21 22:12:41
SURVEY_000644,CUST_0405,2025-09-19 22:12:41,8,"Good product overall, some areas for improvement.",Q_3,What is your overall satisfaction with our service?,Somewhat likely to recommend,Support Satisfaction,Qualtrics,2025-10-21 22:12:41
SURVEY_000645,CUST_0406,2025-08-08 22:12:41,10,"Excellent product, very satisfied with the service.",Q_10,How likely are you to recommend our product?,Very likely to recommend,Support Satisfaction,Qualtrics,2025-10-21 22:12:41
SURVEY_000646,CUST_0406,2025-09-27 22:12:41,9,"Love the platform, very user-friendly.",Q_9,How would you rate our customer support?,Very likely to recommend,Product Feedback,Email_Survey,2025-10-21 22:12:41
SURVEY_000647,CUST_0406,2025-08-05 22:12:41,10,Outstanding support and features.,Q_10,What features would you like to see improved?,Very likely to recommend,Product Feedback,Qualtrics,2025-10-21 22:12:41
SURVEY_000648,CUST_0407,2025-09-28 22:12:41,8,Generally happy with the service.,Q_2,How would you rate our customer support?,Somewhat likely to recommend,Support Satisfaction,Qualtrics,2025-10-21 22:12:41
SURVEY_000649,CUST_0408,2025-08-19 22:12:41,6,Product needs improvement in several areas.,Q_2,What is your overall satisfaction with our service?,Not likely to recommend,Support Satisfaction,Qualtrics,2025-10-21 22:12:41
SURVEY_000650,CUST_0409,2025-08-03 22:12:41,9,"Excellent product, very satisfied with the service.",Q_5,How would you rate our customer support?,Very likely to recommend,Support Satisfaction,SurveyMonkey,2025-10-21 22:12:41
SURVEY_000651,CUST_0409,2025-09-08 22:12:41,9,Outstanding support and features.,Q_4,How likely are you to recommend our product?,Very likely to recommend,Onboarding Survey,InApp_Survey,2025-10-21 22:12:41
SURVEY_000652,CUST_0409,2025-10-01 22:12:41,10,"Excellent product, very satisfied with the service.",Q_5,How would you rate our customer support?,Very likely to recommend,NPS,Email_Survey,2025-10-21 22:12:41
SURVEY_000653,CUST_0410,2025-09-28 22:12:41,8,"Satisfied with most features, minor issues.",Q_9,What is your overall satisfaction with our service?,Somewhat likely to recommend,NPS,InApp_Survey,2025-10-21 22:12:41
SURVEY_000654,CUST_0410,2025-09-23 22:12:41,9,"Excellent product, very satisfied with the service.",Q_4,What features would you like to see improved?,Very likely to recommend,Product Feedback,InApp_Survey,2025-10-21 22:12:41
SURVEY_000655,CUST_0410,2025-10-14 22:12:41,10,"Great experience, would definitely recommend.",Q_7,What is your overall satisfaction with our service?,Very likely to recommend,NPS,InApp_Survey,2025-10-21 22:12:41
SURVEY_000656,CUST_0411,2025-09-18 22:12:41,10,Outstanding support and features.,Q_10,What features would you like to see improved?,Very likely to recommend,Onboarding Survey,Qualtrics,2025-10-21 22:12:41
SURVEY_000657,CUST_0413,2025-09-28 22:12:41,9,"Great experience, would definitely recommend.",Q_5,What features would you like to see improved?,Very likely to recommend,Support Satisfaction,Qualtrics,2025-10-21 22:12:41
SURVEY_000658,CUST_0414,2025-08-10 22:12:41,9,"Excellent product, very satisfied with the service.",Q_6,What is your overall satisfaction with our service?,Very likely to recommend,Support Satisfaction,InApp_Survey,2025-10-21 22:12:41
SURVEY_000659,CUST_0415,2025-10-07 22:12:41,7,Good platform with room for enhancement.,Q_6,How would you rate our customer support?,Somewhat likely to recommend,Onboarding Survey,Email_Survey,2025-10-21 22:12:41
SURVEY_000660,CUST_0416,2025-09-02 22:12:41,8,Generally happy with the service.,Q_9,What features would you like to see improved?,Somewhat likely to recommend,Onboarding Survey,Qualtrics,2025-10-21 22:12:41
SURVEY_000661,CUST_0416,2025-10-02 22:12:41,7,Generally happy with the service.,Q_1,How likely are you to recommend our product?,Somewhat likely to recommend,Onboarding Survey,Email_Survey,2025-10-21 22:12:41
SURVEY_000662,CUST_0417,2025-07-29 22:12:41,9,"Love the platform, very user-friendly.",Q_6,How likely are you to recommend our product?,Very likely to recommend,Product Feedback,Qualtrics,2025-10-21 22:12:41
SURVEY_000663,CUST_0418,2025-08-17 22:12:41,10,"Excellent product, very satisfied with the service.",Q_5,What is your overall satisfaction with our service?,Very likely to recommend,NPS,InApp_Survey,2025-10-21 22:12:41
SURVEY_000664,CUST_0418,2025-10-18 22:12:41,9,Outstanding support and features.,Q_9,How would you rate our customer support?,Very likely to recommend,Onboarding Survey,SurveyMonkey,2025-10-21 22:12:41
SURVEY_000665,CUST_0418,2025-07-28 22:12:41,9,Outstanding support and features.,Q_7,How likely are you to recommend our product?,Very likely to recommend,NPS,InApp_Survey,2025-10-21 22:12:41
SURVEY_000666,CUST_0419,2025-08-28 22:12:41,8,Good platform with room for enhancement.,Q_6,What features would you like to see improved?,Somewhat likely to recommend,Onboarding Survey,Qualtrics,2025-10-21 22:12:41
SURVEY_000667,CUST_0419,2025-07-27 22:12:41,10,"Love the platform, very user-friendly.",Q_4,How likely are you to recommend our product?,Very likely to recommend,Support Satisfaction,Email_Survey,2025-10-21 22:12:41
SURVEY_000668,CUST_0420,2025-10-17 22:12:41,9,"Excellent product, very satisfied with the service.",Q_6,How would you rate our customer support?,Very likely to recommend,Product Feedback,InApp_Survey,2025-10-21 22:12:41
SURVEY_000669,CUST_0420,2025-10-15 22:12:41,8,"Good product overall, some areas for improvement.",Q_8,What features would you like to see improved?,Somewhat likely to recommend,Support Satisfaction,SurveyMonkey,2025-10-21 22:12:41
SURVEY_000670,CUST_0421,2025-07-23 22:12:41,9,"Excellent product, very satisfied with the service.",Q_4,How would you rate our customer support?,Very likely to recommend,Onboarding Survey,SurveyMonkey,2025-10-21 22:12:41
SURVEY_000671,CUST_0421,2025-09-05 22:12:41,9,"Excellent product, very satisfied with the service.",Q_5,How likely are you to recommend our product?,Very likely to recommend,NPS,SurveyMonkey,2025-10-21 22:12:41
SURVEY_000672,CUST_0421,2025-09-22 22:12:41,9,"Love the platform, very user-friendly.",Q_5,What is your overall satisfaction with our service?,Very likely to recommend,Product Feedback,InApp_Survey,2025-10-21 22:12:41
SURVEY_000673,CUST_0422,2025-09-18 22:12:41,8,Generally happy with the service.,Q_3,What is your overall satisfaction with our service?,Somewhat likely to recommend,Onboarding Survey,Qualtrics,2025-10-21 22:12:41
SURVEY_000674,CUST_0422,2025-08-03 22:12:41,10,"Love the platform, very user-friendly.",Q_10,How would you rate our customer support?,Very likely to recommend,Onboarding Survey,Qualtrics,2025-10-21 22:12:41
SURVEY_000675,CUST_0423,2025-09-20 22:12:41,9,Outstanding support and features.,Q_6,What features would you like to see improved?,Very likely to recommend,NPS,Qualtrics,2025-10-21 22:12:41
SURVEY_000676,CUST_0423,2025-09-05 22:12:41,8,Good platform with room for enhancement.,Q_9,What is your overall satisfaction with our service?,Somewhat likely to recommend,Support Satisfaction,InApp_Survey,2025-10-21 22:12:41
SURVEY_000677,CUST_0423,2025-07-28 22:12:41,9,"Love the platform, very user-friendly.",Q_4,How likely are you to recommend our product?,Very likely to recommend,Support Satisfaction,Email_Survey,2025-10-21 22:12:41
SURVEY_000678,CUST_0424,2025-08-01 22:12:41,5,Experiencing some issues with the platform.,Q_3,How likely are you to recommend our product?,Not likely to recommend,Product Feedback,SurveyMonkey,2025-10-21 22:12:41
SURVEY_000679,CUST_0425,2025-10-16 22:12:41,9,Outstanding support and features.,Q_8,What is your overall satisfaction with our service?,Very likely to recommend,Support Satisfaction,Email_Survey,2025-10-21 22:12:41
SURVEY_000680,CUST_0425,2025-08-02 22:12:41,9,Outstanding support and features.,Q_1,How likely are you to recommend our product?,Very likely to recommend,NPS,Email_Survey,2025-10-21 22:12:41
SURVEY_000681,CUST_0425,2025-09-02 22:12:41,7,Good platform with room for enhancement.,Q_5,How would you rate our customer support?,Somewhat likely to recommend,Product Feedback,Email_Survey,2025-10-21 22:12:41
SURVEY_000682,CUST_0426,2025-09-06 22:12:41,10,"Great experience, would definitely recommend.",Q_3,What is your overall satisfaction with our service?,Very likely to recommend,Support Satisfaction,InApp_Survey,2025-10-21 22:12:41
SURVEY_000683,CUST_0426,2025-08-18 22:12:41,9,"Excellent product, very satisfied with the service.",Q_1,How would you rate our customer support?,Very likely to recommend,NPS,Qualtrics,2025-10-21 22:12:41
SURVEY_000684,CUST_0427,2025-09-28 22:12:41,10,Outstanding support and features.,Q_7,What is your overall satisfaction with our service?,Very likely to recommend,NPS,InApp_Survey,2025-10-21 22:12:41
SURVEY_000685,CUST_0428,2025-09-17 22:12:41,5,Not fully satisfied with the current features.,Q_2,What features would you like to see improved?,Not likely to recommend,Product Feedback,SurveyMonkey,2025-10-21 22:12:41
SURVEY_000686,CUST_0428,2025-07-23 22:12:41,5,Having trouble with support response times.,Q_4,How likely are you to recommend our product?,Not likely to recommend,Onboarding Survey,Qualtrics,2025-10-21 22:12:41
SURVEY_000687,CUST_0429,2025-10-19 22:12:41,9,"Great experience, would definitely recommend.",Q_3,How likely are you to recommend our product?,Very likely to recommend,Product Feedback,Qualtrics,2025-10-21 22:12:41
SURVEY_000688,CUST_0429,2025-09-17 22:12:41,9,"Great experience, would definitely recommend.",Q_7,What is your overall satisfaction with our service?,Very likely to recommend,Support Satisfaction,Email_Survey,2025-10-21 22:12:41
SURVEY_000689,CUST_0430,2025-08-22 22:12:41,5,Having trouble with support response times.,Q_7,What features would you like to see improved?,Not likely to recommend,Product Feedback,Qualtrics,2025-10-21 22:12:41
SURVEY_000690,CUST_0430,2025-10-01 22:12:41,4,Product needs improvement in several areas.,Q_4,What features would you like to see improved?,Not likely to recommend,Support Satisfaction,Qualtrics,2025-10-21 22:12:41
SURVEY_000691,CUST_0431,2025-10-07 22:12:41,9,"Excellent product, very satisfied with the service.",Q_1,What features would you like to see improved?,Very likely to recommend,Product Feedback,Email_Survey,2025-10-21 22:12:41
